label|text
1|SSRI work m have muscle weakness pain joint pain especially night try sleep need pill help sleep muscle joint problem feel well try ssri s year
1|severe debilitate menstrual pain dry mouth dry face obgyn prescribe tell debilitate pain period regularly cause miss work school keel pain bloat diarreah dizziness actually smoke marijuana help pain able work function time tell start take ponstel day prior expect period continue day period start early key review mention pain win t effective need preempt pain drink alcohol ponstel increase risk stomach bleeding rare effect thing work ve try high dose ibuprofen mentrual med past great m surprised period feel come lawyer afford period month
-1|pco amenorhea breast tenderness moodiness extreme fatigue insomnia time increase appetite nausea heart burn bloat take provera month little effect slight breast tenderness come go day take fourth month experience effect don t know drastic change effect think pregnant drastic change m take drug recently experience effect
-1|cd refer reaction cause swelling hand forearm witch result month specialist s outcome include surgery elevated level thing understand include lupus year later drug leave body blood level return normal feeling resume leave ongoing problem life work risk involve health professional willfully agree
1|excessive sweating dry mouth skin give problem drymouth singer drink water singe lip tooth tongue stick effect love robinul change life wear wig extension past year sweating wig free love long feel uncomfortable worry smell like sweat people comment like alright people sweat sweat sweat advice try effect like feel good outweigh bad
-1|Neck Spasms didn t work problem doctor strength pill take nt work soma bad drug seriously abuse take one time happened go bed don t know people problem
1|fatty embolism hip replaceman far extremely tired awake coma follow fatty embolism brain break hip get replacement talk slow response medicine able perk participate physical therapy continue improve try improve mental state nan
1|weight need lose skin itchy like hive thirsty nt period month stop take come start take month ago stop month personal reason stop take think stop work lose kgs start take find work effect lose kg go healthy eating daily walk easy reccomend drug try lose weight
1|anxiety effect bit hangover feeling morning usually last hour recommend experience anxiety non habit forming stop time xanax doctor pull fear dependency
-1|Acne Breast growth severe menstrual cramp acne take Diane month year clear skin switch harsh personally find okay th God awful cramp deal cramp acne deal
1|anxiety PMDD Heartburn gastrointestinal upset dizzy lightheade stand quickly bad experience SSRI hesitant try zoloft start mg day day go mg week knock doctor advise mg month mark notice baseline anxiety level manageable anxious day panic attack occur frequently
1|ADHD bad small limp penis maintain erection premature ejaculation sweat acne abnormal fast heartbeat constrict blood vessel dry mouth loss appetite frequent urination mood swing anger spell fidgety flat personality hot cold flash pain blurry vision zombie feel nervousness anxiety good increase concentration focus self drive productivity motivation task management cognitive processing energy euphoria adrenaline rush talkative alertness know lot effect good one worth change daily life think adderall xr mg twice day great amazing effect effect mainly sexual effect acne bother help trmendously accomplish task come price make want learn give oral fixation probably dry mouth drink lost water dehydrate body lead crack lip careful exercising make feel like heart attack try weekend tolerance builds quickly give weakend result close evening time experience tooth grind insomnia headache like usually want eat stay healthy eat large portion food carry gum dry mouth predominatly persistant judge honestly need sufficiently function properly hope help completely honest accurate information patient perspective read drug take vyvanse work amazing new prodrug replace adderall dependency activate swallow therfore eliminate abuse new insurance cover insurance cover vyvanse adderall xr expensive brand new market s
-1|HBP panic attack indigestion mood swing insomnia wild dream far effect benefit outweigh effect pressure good backing panic attack far bad
-1|nan get fat migraine day take mg take cycle clomid mg help ovulate ovulation stick indicate day go get ultrasound verify follicle small sight dominate follicle ll ultrasound day m worried effect doctor monitor ovary put clomid doctor s office recommend increase dosage mg cycle clomid time consider acupuncturist natural remedy balance hormone start thought able conceive depress ve ttc year
1|ovulate start take clomid month ago cycle mg day cycle mg day week pregnant definately recommend drug
1|low thyroid depression rapid heartbeat up mcg lower mcg fine experience pimple chin biggie go mg zoloft mg october stop week cut klonopin day mg sleep night zoloft try antidepressant year cytomel work depression lose pound afternoon nap hair grow thick tsh level check month
-1|birth control severe headache weight gain irritability severe depression suicidal thought have period nice isn t worth effect injection far ve gain pound drug nearly ruin relationship destroy sex drive ve headache start shot intense day day follow shot drug trigger depression suicidal thought speak doctor lack desire sex issue fiance assure common effect away second shot lack sex drive hasn t go away mood swing control severely depressed lately have suicidal thought get shot
-1|birth control irritability sad withdraw mean constant brown spot unexpected heavy long term period extreme fatigue point stop look mirror bag eye absolutely zero sex drive m upset doctor recommend poison change life vibrant beautiful happy person start august speak sister good friend break boyfriend couldn t stand look like sexual feel extremely ugly month dye blonde hair dark brown order wrinkle cream join gym sudden low self esteem month ago call hot unbelievable look mirror sit home don t want m kid dangerous drug wish see website start warn weight gain bone loss print entire blog gynocologist doesn t ruin s life pray god get system fast m go try detox stop bleed long store
1|Birth Control spot insomnia loss libido weight gain month bad spot constantly sex boyfriend impossible trouble fall asleep second shot start gain pound week nt mind spotting stop m horny time guess body finally start adjust hormone totally recommend
1|post herpetic Neuralgia nightly dose mg post herpetic neuralgia tolerable linger nerve pain year finally ask doctor help prescribe mention dosage elavil help difference experience profuse sweating head neck area dry mouth blur vision increase eye pressure go elavil day vision clear go take prescribed dose blurred vision return eye pressure increase check jan improvement extreme sweating assume day elavil time pin point episode elavil effect easy deal consume nerve pain
1|RA severe pain injection mg autoinjector thing help let medicine sit min take prop leg u take straight hurt ice site doesn t help take july pain decrease shot hurt doctor offer form dose sec pain ok severe pain benefit soooooooo worth cry month bad effect weight loss yeah decrease appetite decrease pain swell joint dramatic reduction fatigue pain
-1|ulcerative Colitis horrible taste bad everytime puke extreme nausea day long ugh take year month wasn t bad slip jell o eat day year ulcerative colitis relapse little haven t get jell o hard water dissolve fast mouth don t swallow like millisecond throw try take year didn t know pill brutal throw time
1|diabetic neuropathy think effect kind loopy anxiety panic d o help anxious effect benefit detriment foot burn night think medication notice want eat sight good state help anxiety daily unwanted companion year sigh good bad
-1|severe Pancolitis humira work sporadically start humira severe reaction remicade sever b p spike tachycardia difficulty breathing severe hair loss start humira immediately year old daughter start get ill high fever strep throat mononucleosis c difficle week viral bronchitis fever great week resistant e coli bladder twice severe hip joint pain barely walk day far uc symptom ususally bm s day truly form bloody doctor vanderbilt head ibd disintereste good push j pouch surgery s deal care patient anymore help pain away office busy push care pain suffer care push surgery s want folk know mom registered nurse know humira reaction careful daughter growth lung realte uc fungal infection sick medicine remicade watch body respond differently drug push push good care child good defense medical system error people harden suffer
1|relapse Polychondritis Lupus nausea hair loss headache fever chill take mg daily tolerate change life way save life understand risk neoplasm especially lymphoma skin cancer real take imuran resort life love
1|severe allergy hay fever affect operate acre farm grow type crop plus live intermountain west numerous variety weed suffer childhood hay fever allergic pet dander mold numerous pollen past spring rain usual life symptom miserable time year life allergy pill take affective take kenilog shot april second august change daily living grain harvest pollen cottonwood tree dusty farm house plus field sneeze miracle drug far concerned husband son amazed change temperment sleep well plain feel well affect kind relief doc recommend try month have believe need winter month past smile right think thing kenilog worth highly recommend suggest doctor talk frequency possible affect cheryl idaho
-1|Bipolar II hand tremor numb foot memory loss slur speech feeling like t express feeling wall anxiety headache weakness occasional emotional numbness lack balance think lithium good quickly get normal emotional state consider good long time medicine ve get bad experience
-1|complex hyperplasia w severe atypia extreme insomnia hot flash nausea indigestion ache tension anxiety sex drive heart palpitation urinary problem cancer go complex hyperplasia md say need hysterectomy start believe effect wear quality life severely diminish
-1|breastfeed weight gain extreme mood swing irritability depression nan
1|induce Period feel bloated dizzy tired cramp moody provera work ve take month period pill take time period show varied long time waiting period come week take pill come day day pill take work despite have bad effect body m happy satisfied provera pco period irregular win t year provera help lot
1|UC joint pain s go itch isn t bad s rash thankfully pain bad bad sinus m dry m runny m stuffy s aggravating ve uc go remission fairly quickly ve flare last month asacol year work great march major flare last till steroid month start remicade october remicade work ok completely have infusion week soon steroid get system effect remicade start infusion week difference amazing yes m feel effect haven t bleeding infusion ve feel well m hope steroid mask effect hinder healing time tell guess
1|ADHD treat childhood m sure effect nasty backpain sleep wake till med mg go away feedback s cause m satisfied ritalin help relax adult m physically hyper anymore like childhood treat have adhd give inner calmess stabilized mood quit drinking alcohol nt plan little miracle feel nt need thing help frustration carry year know real issue therapist diagonise depressed anxious person know nt core bein problem m open outgoin person bad thing personally put hand benzo clonazepam feel misunderstood try look single way cure benzo help relax get hook m withdrawin base sense m mg mg day m withdraw slowly nt find need rush end new problem common rehab recovery black day ve read allover web buy book read ritalin adhd me m comfortable original nt generic second made give lot sideffect effect nt feel like sleep sleep long enaugh life think sleep waste time nt misunderstand konw
1|Weight Loss little lightheaded thirsty disappear couple week occasional restlessness diagnose hypothyroidism feel depressed weight gain go doctor s office participate weight loss program doctor prescribe tenuate interact synthroid medication go doctor s office month blood pressure monitor adverse affect tenuate month lose pound place calorie diet eat healthy tenuate suppress appetite curb craving sugar feel well know couldn t help tenuate let tell thyroid problem impossible lose weight pound away goal weight recommend medicine
1|ED mild flush bit congestion mild reaction stomach drug use need get erection enjoy nature gift need hesitant talk doctor like learn enjoy mild effect anticipate get good erection food lot water experimentation mg satisfactory stiffy feel natural swollen hard issue precum talk doctor guy
-1|high blood pressure muscle cramp arm neck painful lift arm head dry skin extremely dry foot crack hurt walk nan
1|mood stabilization anger tired motivation subside week Abilify work great stabilize mood swing anger bearable flip little thing anymore sleepy motivation go away couple week
1|like high shit awesome
1|Adult ADD Fibromyalgia go pack cig day pack half t sleep extensive extreme history addiction tooth grind temperature fluctuation feel like eyelid sew forehead eye wide open feel like pop head obsess clean extremely dry mouth oh mention smoke irritated don t create thing like rearrange refolde color code child s clothe t eat start adderall ir tuesday lbs morning hey m tall m overweight baby month ago c section weigh wear exact clothe lbs day extremely odd m usually carry water weight week aunt flo come visit month d like quote y o female t stand people obtain prescription drug help study people reason therapist wait year put drug thank completely agree people legitimate problem drug take recreationally get friend stupid illegal take study good guess graduate summa cum laude b s degree half month pregnant time adderall m finally able couch zoloft serzone effexor paxil prozac celexa lexapro xanax valium ativan klonopin librium lamictal depakote abilify risperdal seroquel geodon m positive m miss ve treat year wrong thing bipolar manic episode b
1|ms fatigue actually condition comprehend phrase ms fatigue isn t aawww m tired work type fatigue s sleep s term body general correspond nerve wise addy kick nerve ass gear long feel like snowsuit jump pool try walk course provigil waaaay well doesn t cause creepy effect insurance hate pay month doesn t garbage good thing ps christ s hyperactivity disorder take amphetamine meh nan
1|Adult ADHD grind tooth energy focus anxiety happy honestly mind feel clear fog stuttering feel normal drug save life feel awful ritalin fail feel helpless michigan huge pain ass obtain fourth time doc pharmacy miss number different ink prescription adderall combine anti depressent feel weird effect away feel normal
-1|blood pressure Chest pain blood pressure normal low Hart rate fatigue tired gain weight bad blood pressure medication recommend
-1|infertility constant blurred vision dark spot eye take clomid increase sperm count noticable increase month
-1|depression anxiety Waking night electric shock like feeling wake pool sweat have strange dream feel indistinguishable reality shiver jittery feeling day feel like heart beat control pain radiate left arm unexplained ache pain body left arm shoulder bad drug withdrawal symptom oversleeping hour feel sleepy time sleep help feel rest extreme irritability headache nausea help mood lack energy experience depression regress having depress episode anxiety attack couple month doc prescribe mg Cymbalta tell start mg week experience describe symptom mg try mg Cymbalta week feel like go kill doctor look like crazy tell say mg
-1|Fibro acute anxiety MONTH awful run straight headache like bad migraine possible extreme rage month later headache hit warning feel extreme far end emotional spectrum day sleep productivity way sleep night joint pain well muscle lower spasm triple see good review hope finally help hate stop take try slowly take day diarrhea brain zap weird sensation lip go numb scary tingle start head run left body pulse hit second hit minute headache bad migraine warning feel like super intense headache hit right eye last second away hour devastating
-1|birth control shot horrible recommend shot bleed get second month end period emotional wreck d cry stupid thing second shot period stop get ovarian cyst excruciating pain cyst rupture lack sex drive crazy mood swing depression depo provera bad anger constant anxiety panic attack shot turn crazy bitch shot m currently ovcon pill s well nan
-1|birth control acne dislike form birth control break life get shot october ve non stop acne shot march period break bad feel like shot ruin face m unhappy life right okay bad thing stay system mth don t think get pregnant near future
-1|pregnancy prevention heavy non stop bleed point hospitalization entirely medication thin bodytype dizziness head ache eye fainting spell decrease bone density level calcium magn vit d day teh shoot lead fractured bone intense mood swing depression big waste time experience ligth effect shot second shot learn
-1|taken oral pill year week bloat acne cyst start form arm pit month continuous heavy bleed extreme weight gain look like puffiness cyst unbearable need antibiotic depro injection ve normal day cycle injection advise suitable replacement pill take year doctor keen use say effect rare adverse effect kick week bloatedness lead weight gain cyst reoccurre armpit make movement unbearably painfull period cease haven t couldn t wait drug leave system foolishly convince gp symptom pass keep depro allow toxic dose cyst get bad weight increase heavy dull aching period constantly plus deep ache low pain child plus time job maintain time move m bleed continuously suffer anaemia lead extreme lethargy intermittantly constant bleeding definately affect health osteosporosis diagnose early meno
-1|birth control weight gain lb month hungry low metabolism emotional loss sex drive didn t pregnant
-1|nan bleed month lose wieght receive shot gain pound short loss sex drive weight gain stop shot maybe period year year totally mess dr s call medical mystery pregnant research drug ginnie pig effect devestating cyst rupture stongly advise risk unresearch birth control compensate victim horrible drug accountablity effect depo
-1|birth control cramp weight gain breast tenderness mood swing trust mess body
-1|get pregnant extreme weight gain heavy period month depression period mos heavy period mos irregular period diarrhea nausea difficulty concieve depo helped prevent pregnancy little symptom worth heartache think get pregnant soon year d recommend
-1|easy remember pill experience effect know plus doctor see shot gain huge amount weight terrible muscle body ache extreme headache sex drive vomiting nausea severe stomach pain med period completely normal year recommend time
-1|Uterine cyst painful period injection decide stop lack info help dr nurse start bleed right away stop time injection call dr office adivse tell d appt talk dr tell cancel injection wasn t worth bleeding lack sexual drive aug m know go painful swollen breast stop have type period shortly cancel appt m wear sport bra discomfort normal bra new appt different dr week change insurance company hope help new dr nan
-1|wo nt fall pregnant m nauseus ve get terrible pain low abdominal area nan
-1|pregnancy prevention depo shot grave get second shot mare begin start bleed heavy home early work miss work heavy bleeding week period didn t away start have sharp pain abnomal area pain intense coudnt bad walk heavy bleeding continue start feel dizzy finally call doctor explain problem tell emergency room immediately go emergency room say lose blood run test hemoglobin blood transfusion rule heavy bleeding say lining uturus thick body keep shade lining s heavy bleeding depo shot cause don t use depo die
-1|contraceptive weight gain lbs horrible acne chest face work sense stop period didn t remember pill acne weight gain worth roommate try time month stop period fact pretty stop bleed completely month
-1|stop period acne spot period stop come old black stinky blood lower sexual enjoyment destroy libedo nasty bloated feeling depo month start feel like uterus burst have cramp sex drive
1|Birth Control weight gain light period period nausea easy way birth control don t think take pill single day gain pound easily shed excersise nausea time month period s good method don t let comment fool
1|birth control slight weight loss period stop acne clear like depo miss appointment discontinue long see take month discontinuation period return acne get bad month discontinuation
-1|emotional breakdown complete numb clitoris reduce sensitivity entire vaginal area intercourse quarter physical sensation sex return month destroy partner confidence cause huge problem relationship believe dosage effexor work treat suicidal thinking massive depression lose love life zoloft negative effect
1|depression anxiety increased sweating antidepressant help bit work particularly anxiety basically disappear gain bit weight crazy level m take Trazodone night help sleep nt experience withdrawal symptom miss dose take late
1|Fibromyalgia Post Lyme Syndrome strange food craving ease joint severe muscle pain sleep well experience severe migraine effective me control food craving able avoid weight gain
1|painful Bladder Syndrome IC diagnose painful bladder syndrome sudden onset pain burning last month constant pain miserable depressed scared feel normal feel helpless awful bad month life start elavil month hungry gain pound crave sweet junk food dry mouth morning go away hour groggieness morning able shake morning grogginess exercise bedtime make sleepy start mg go m month hopefully magic number ve pretty pain free long stay away caffiene artificial sweetener sure drink plenty water help dry mouth s good boot believe active ve skinny active try watch eat junk food wise plus run exercise daily instead eat sweet junk food ll eat sweet good food fruit m hungry think ve get control d pound heavy pain want feel helpless
-1|schizoaffective disorder cause extreme psychotic paranoid episode stop take episode completely disappear nan
-1|chron bad joint pain major joint joint hand thumb bad mental foginess nt work problem logically tiredness sleep plus hr day depression weight gain joint pain keep work turn lead weight gain money trouble depressed fight stop terrible drug leave system get well week suffer chron destructive drug listen body quack salesman drug company
1|ankylose Spondylitis painful joint struggle walk go struggle walk pump endless amount painkiller anti inflammatorie walk run painfree go gym time week play competative rugby life change experience
1|essential thrombocythemia intermittent severe fatigue dry itchy skin rosacea constipation occasional nausea low leg pain wish didn t treatment et bad worry long term effect oncologist say drug long time prove long term danger
-1|UC extreme tiredness nausea wart lot neck rash probably allergic stupid doctor tumor develop face remove leave large hideous scar absolutely need sure competent caring doctor need monitor closely drug risk like cancer mind don t let doctor brush aside concern find different doctor need know get expect use drug
1|Autoimmune Hepatitis start mg month mild effect tiredness hair loss lot mg start day ago sure additional effect liver enzime come normal range past month start climb reason doctor bump dose mg notice keep liver enzime go didn t help disease symptom strange post review month little high dose
-1|Migraine great prevent migraine effect worth eat habit diet gain lbs month guess metabolism halt low hr s wean month slowly start exercise avoid migraine trigger cause nan
1|lose weight alot energy awhile stop work feel hungry take time work
1|low extremity edema SLE kidney Charlie horse sort sensation low extremity leg cramp excrutiating feeling supply potassium sensation slowly go away probably hypokalemia lasix work use prepared
1|anxiety amp depression Sleepy drug help tremendously feel extremely anxious mellow mg panic attack go away completely
1|high tri heartburn appear tired usual take mg tablet day fish oil day underactive thyroid med medication conjuction fish oil take month lower tri lower tri think continue fish oil lopid continue exercise lose weight need
-1|endometriosis extreme migraine memory loss intense hot flash extreme anger issue forgetfullness severe bone amp joint pain weight gain body fatigue tiredness incontinence extreme vaginal dryness loss libido problem fluid fill cyst breast amp leg shot weakness limb feel like have flu Lupron Depot poison finally diagnose Hypothyroidism see primary regular basis Jan complain wrong feel start Lupron Depot shot kind problem include extreme elevation eye pressure amp monitor glaucoma random fluid fill cyst breast amp leg multiple time gum tingling amp sore wish turn time Gyno strongly urge recommend mg shot take month endo surgery amp shot June shoot Sept start feel horrible immediately think Dec shoot wear period come amp feel horrible month Gyno tell big deal period stop age probably menopausal mention effect normal menopausal one tell Lupron shot take Lupron shot miss period year old regular shot start thyroid medication period finally come August normal experience issue get well thyroid medication forgetfulness brain fog memory issue improve take thyroid medication ironically improve switch generic brand Synthroid
1|severe endometriosis Hot flash occasional night sweat head ache staining round lupron healthy child second round help greatly pain normal period till second son endometriosis come force start lupron August great hot flash head ache worth rid pain get bed
-1|prevent pregnancy hate pill cause bloat couldn t fit clothe constant sick feeling horrible stop take get depo provera year ago wonderful bloating t estrogen clot disorder nan
-1|birth control constant period maybe day acne depression headache surprised affect see couple doctor period last month perscribe progesterone pill hunch micronor soon stop take period stop progesterone didn t work stop medicine problem disappear hmmmm
-1|birth control horrible effect definitely take today bloat period feel pregnant time night sweat acne heavy bleeding week month dry skin depression pill totally mess body
-1|decrease peripheral neuropathy pain difficulty breathe increase shortness breath difficulty urinate increase heart rate excessive sweating heat stroke drug circumstance
-1|severe menstrual cramp heinous diarrhea stomach doctor know effect tell stress take ponstel stop soon stomach mess dairy soy intolerant symptom irritable bowel syndrome start time take ponstel
-1|pm headache panic attack anxiety depression agoraphobia hair loss complete loss labido scarey thought exhaust time sore weak muscle numbness hand finger complete loss self confidence drug ruin life month fight shot fine fun life
-1|psoriasis treatment nausea severe chest pain hive itch burn nan
1|ADD Fadigue cause depression tolerance addiction avoid little caution drug perfect machine like state mind thing extreme efficiency help study work social meeting internet trolling help stay awake night leave little cold harsh s important s cure s stimulant rush s necessary need abuse potential high de tolerance addiction recommend don t use brain recover avoid tolerance addiction
1|chronic daily headache groggier morning hard wake month treatment course bring daily headache unbearable live hell control tolerable pain combine counter pain medicine s expensive insurance wouldn t cover
-1|pain death lose beautiful baby sister year age horrible drug addict hurt know person die day drug yank shelf unfortunatly late guess stop pain drug company try hawk ware regardless consequence money fight
1|fibromyalgia sleepy take bed mouth dryness med ve take actually help fibromyalgia pill bed sleep wake little pain fibro flare pain come m awake couple hour don t high feeling describe put sleep notice t fall asleep anymore don t know m dependant desire day
1|lose tenuate dospan real bad effect plenty positive one take tenuate dospan year ago lose keep year unfortunately lose daughter drink eat badly gain load weight get originally private slimming clinic operate anymore love purchase genuine tenuate dospan month supply perfect guess suggestion online uk doctor win t prescribe
1|Migraines minor weight loss mental slowness memory loss thursty time ensure glass day irritable medicine mess head day well chronic migraine far bad migraine last week time work day migraine break take med intense med try dozen drug effect topamax manageable drug
1|pain bad effect suffer pain particularly morning year md strong nsaid basically tell live get bad think quit job early retirement md prescribe valium mg daily divide dose renew pain completely go work
-1|anxiety severe sleepiness inability function delay muscle reaction feel high dizziness equilibrium problem hate drug passion day knock high week straight literally try combat drowsiness narcolepsy work wonder anxiety hard anxious nervous knock hour straight
1|MDD GAD beginning stage MG experience nausea headache cease week help depression immensely slow gradual process realize month ago anxiety slightly help strongly present strongly recommend wo work
-1|sever harsh lack appetite learn remind eat increase heart rate shakiness hour noteably hour initially take drug severely depressed think thing think normal circumstance like drop college think life sever irritability begining naturally easy go person paranoia dry mouth basically drug turn different person lose sense humor love pill wonderful terrible want work accomplish thing nt take pill crash wear unbearable feeling ve expierience feel overwhelming depresssion urge break tear constantly boyfriend ask wrong deep desparately want tell aderall burst infomation want talk crash drug immensely harm relationship hate
1|Crohn Disease arthritis Acid reflux Crohn arthritis Asacol Entocort try soon sulfa allergy medical chart childhood desperation push try glad reflux problem far
1|depression anxiety disorder everyday nt experience effect short term memory loss weight gain trouble concentratin miss dose easily agitated dizzy brain zap nervousness Cymbalta work great depression anxiety leave feel lazy hard excited thing
-1|Birth Control sex drive bleeding sexual activity lb weight gain nausea headache mood swing depression fatigue sex drive end day shot instantly feel depressed body mimic pregnancy constant hunger hold water time appear month pregnant m sex sex oral manual gush blood day intense headache time aren t relieve generally depressing
1|prevent pregnancy little moody effect nt gain weight bleed bad thing try period last month normal nan
-1|migraine Concussion bad medication ve don t know s cause migraine mask bad medicine ve migraine past month concussion headache haven t subside circulation dreadful ll list symptom ve dizziness confusion chronic daily headache migraine month time sensitivity light sound nausea drowsiness severe long short term memory problem depression anxiety list go nan
1|tiredness didn t rash skin irritation describe take pill indomethacin day prevent intense pain injection week feel great able thing tiredness definitely issue
1|Psoratic Arthritis noticing muscle twitch low leg leg cramp asleep sure humira cause effect know wrong have heal pain foot week later knee stiff hurt week follow toe swollen stiff pain doctor know go keep go foot doctor beg help finally refer rhumatolgist psoriasis year realize relate finally find wrong get humira month feel well walk constant pain psoriasis clear scalp low leg big improvement think pain away
-1|UC Misdiagnosed neoplasm large surgical scar remove acne hair loss nausea vomiting worsen uc symptom yellow skin extreme fatigue doctor university iowa tell safe recommend take drug don t recommend get medical information university iowa doesn t high standard low one actually don t think ll find doctor harvard yale stanford tell nonsense doctor tell btw uc ve diagnose uc cd recommend get second opinion mistake cost ten thousand dollar pale comparison harm fix scarred face horrible skin perfect skin obviously pretty important year age
-1|migraine extremely tired time inability sleep normally hand foot fall asleep extreme depression point t function day don t want bed weight gain tired exercise short breath dizzy few migraine effect day couple week migraine deal effect day inderal
1|anxiety Depression Panic lack motivation amp excitement want feel pump life loss interest work previous goal project empathy pessimistic weight gain headache beginning effect want Lexapro purpose cut panic anxiety probably medication useful get loss love come co dependent relationship huge plus feel extreme neediness relationship pressure impress friend people general music sound well overall feel like easy face fear sensitive medication far good feel miss day think Lexapro holiday discuss doctor try general think gentle drug system great use major anxiety loss major stress life like help motivate take Lexapro like maybe Welbutrin go discuss doctor probably ween awhile feel miss pump motivate goal creative project think cause bit disconnect relationship overall pleasant experience SSRI feel free e mail help answer question
1|treatment Resistant Depression insomnia mg day experience parnate effective commonly prescribe modern antidepressant obey dietary medication restriction avoid medical problem check blood pressure regularly er quickly parnate pharmacy info sheet severe headache significant symptom doctor explain wear medical alert bracelet neck pendant engrave doctor say like take parnate carry yellow orange medication card wear bracelet pendant pharmacy online tell dentist take parnate cause interaction certain anesthetic sound little scary worth med don t work want recover depression medication step greatly simplify life m
1|Crohn effect brief bout hive rash neck day infusion tiredness remicade dec wonderful pain eat wonder feel like retain fluid bloated breakout body face like bite time infusion get infusion day past week experience symptom
-1|seizure forgetfulness irritating drowsiness fatigue irregular sleep pattern lack drive joint pain take tegretol year age seizure work didn t need year early year start experience unexplainable dizziness numbness tingling left hand foot body feeling neurologist totally unsure cause symptom aid m r e e g suggest tegretol work past seven month later like find replacement medication stop tegretol regardless effect affect quality life considerably
1|anxiety Mood Stabelizing drowsiness help calm mad help fight beat people nan
1|ADHD depression elevate mood talkative irritated eye skin issue sure s adderall chronic depression wear compulsive eat issue go blurry vision dry mouth tooth grind great wear s hell adderall experience elevated mood partially add depression make mood low effect feel positive focus talkative pleasant s wear feel chronically depressed totally understand drug prone abuse ve experience skin problem month start take believe s adderall s somewhat minor m work fix overall love hate adderall s help way bad way don t like cry night depressive crash m mg day feel tolerance building month
1|infertility itchy head toe armpit leg feel like severe razor burn feel itchy head toe explanation clomid cycle mg o go mg time cycle mg get pregnant last week miss miscarriage mean go ultrasound say baby anymore d c start cycle clomid d c jan
1|autoimmune inability swallow bone pain broad bone e shoulder blade long term prednisone patient experience nearly effect list literally effect decadron bone pain suggest try different glucocorticosteroid obviously work milder drug prednisone cause major damage decadron give life pulse day week
-1|birth control PCOS extreme hunger mild weight gain acne spot mild bleeding extended period time long week couple shot thing weren t bad come shot start have major food craving week shot go week get shot stop begin start spot hadn t month keep come like mild moderate period far last day stop start experience minor face body acne increase facial hair growth don t know shot non stop bleed cramping pain horrible needless look wear
1|rheumatoid arthritis initially red itchy rash site injection day month experience ice area go inject hour hour experience deep bone pain left hip ice hip night able sleep swell ankle hand painful open close enbrel mobile pain hip lessen methotrexate forever thankful hope enbrel continue work
-1|SISTER DEPRESSION schizophrenia suicide sister get injection increase depression suicidal thought month injection act suicide mission mention counseler follow anymore evaluation sister insist refuse normal med injection need
1|ra fungal infection success treat medication like fluconazole nizoral effect
1|UC experience trouble sleep ortho tricycline lo add fire medication asacol litteraly save life excellent doctor monitor closley bloodwork frequent visit sure level stable love medication point reduce risk cancer point ill chance hospital month get blood transfussion got tappere mg prednisone nan
1|Pain Happy lack pain self medicate Pain year smoke vapee green bud finally go pain doctor redd small print pain program agreement find self medicate long evident random urine screen kick program stick program different combination land Roxycodone Methadone acetaminophen naproxen liver work work worry long term exposure acetaminophen naproxen read long term year experientially raise chance die hart attack liver poisoning discuss finding doctor decide Marinol good choice try Marinol month reduce usage Narcotics Methadone garbage know opiate
1|Major Depression Anxiety insomnia couple month mg ativan night help lot sensitivity cold totally bearable common compare antidepressant fatigue dry mouth constipation sexual effect drug completely change life diagnose try ssri new drug market cymbalta particular disaster year psych finally go outside box suggest constantly tired body mind poor cognitive function go grocery store take ounce energy muster depression obviously resistant treatment maoi wasn t suggest early drug drawback avoid small selection food small price pay exchange overall mental health issue interaction having eat limit food small amount m test try maoi haven t find relief mainstream medication talk doctor
-1|fistula joint pain move body knee hand wrist elbow jaw finger neck yr old active colon cancer yrs ago great minus fistula take drug help remedy way bad original issue stop plan infusion week month infusion pain med help high dose prendisone help night get bad know long effect scary sife effect answer go treatment week apart notice right hand finger tight lock assume racquetball mouse computer treatment hand follow elbow dose create issue week early dec resort medro dose pack help short term currently past week pain life upside feel yr old go bike golf sport etc difficulty get chair walk sick disturbing position pray wear soon
1|sweating Palms Forehead Feet wow work try surgery improvement palm foot forehead sweating extremely happy work mg day morning keep dry day miss day sweat come trust feel need immediately miss day dosage suffer past year worried long term usage consequence nan
1|anxiety insomnia morning grogginess take mg bedtime superior xanax cause depression tooth grind anxiety calm reduce xanax mg speak loud obnoxious voice annoy people wean xanax morning nervousness awakening anxiety go valium cause depression nervousness try true mother take year dr problem prescribe post menopausal insomnia
-1|vestibulitis bit sleepy bad effect gastritis result s inflammation lining stomach mean week nexium type drug painful look effect atarax sure gastrointestinal distress s drug help vestibulitis find herb valerian root capsule work effect bedtime sleep like baby atarax straight day actually take auto immune problem flare year
1|add fatigue exhaustion dry mouth help great deal make feel normal concentrate task multi task stay organized totally eliminate fatigue exhaustion restore motivation negative effect start wear rapidly drop like stone cliff
-1|Chemotherapy Nausa huge weight gain swollen ankle moon face anxiety hand foot syndrome want know remove horrible drug body month effect tell store tissue fat cell way detoxify help know way
-1|dysmenorrhea weight gain hunger exhaustion constant emotional up down loss sex drive period get second shot november end flu like symptom associate time month get bad occur daily oppose monthly recommend
-1|birth control anxiety depression hair loss greasy hair skin breakout start take dp month ago month fine mood improve feel right bc wrong history anxiety dp maximize anxiety level far think worry constantly freak time affect relationship boyfriend badly shamble little thing disturb know continue pick small thing day day crazy person worry couldn t control normally lay dry skin oily break place puberty nt period love mean didn t affect hair thin head greasy begin discontinue shot hope affect
